uniprot_ac	uniprot_id	uniprot_description	organism	main_gene_name	gene_names	nber_palmitoyl_proteome_hits	nber_palmitoyl_proteome_sites	nber_palmitoyl_proteome_articles	nber_targeted_study_hits	nber_targeted_study_sites	nber_targeted_study_articles	nber_technique_categories	main_isoform_site_positions
J9VFV3	J9VFV3_CRYNH	Large subunit ribosomal protein L27Ae	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_03747	2	0	1	0	0	0	1	
J9VFU1	J9VFU1_CRYNH	Glutamine-tRNA ligase	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00084	2	0	1	0	0	0	1	
J9VFR5	J9VFR5_CRYNH	T-complex protein 1 subunit epsilon	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00058	2	0	1	0	0	0	1	
J9VFK3	J9VFK3_CRYNH	NADH dehydrogenase (Quinone), G subunit	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_03629	2	0	1	0	0	0	1	
J9VFG4	J9VFG4_CRYNH	Large subunit ribosomal protein L31e	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00703	1	0	1	0	0	0	1	
J9VFA7	J9VFA7_CRYNH	Tryptophan synthase	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00649	2	0	1	0	0	0	1	
J9VF99	J9VF99_CRYNH	40S ribosomal protein S4	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00640	2	0	1	0	0	0	1	
J9VF80	J9VF80_CRYNH	Carbamoyl-phosphate synthase, large subunit	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_07373	2	0	1	0	0	0	1	
J9VF52	J9VF52_CRYNH	Large subunit ribosomal protein L34e	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00821	2	0	1	0	0	0	1	
J9VEX3	J9VEX3_CRYNH	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (Succinyl-CoA synthetase beta chain)	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00747	2	0	1	0	0	0	1	
J9VET5	J9VET5_CRYNH	Inosine-5'-monophosphate dehydrogenase	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00441	2	0	1	0	0	0	1	
J9VEP2	J9VEP2_CRYNH	DNA topoisomerase 2	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00377	1	0	1	0	0	0	1	
J9VEN6	J9VEN6_CRYNH	Urease accessory protein UreG	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00678	2	0	1	0	0	0	1	
J9VEN2	J9VEN2_CRYNH	Cytoplasmic protein	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00673	2	0	1	0	0	0	1	
J9VEL7	J9VEL7_CRYNH	Hsp75-like protein	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00334	2	0	1	0	0	0	1	
J9VEG9	J9VEG9_CRYNH	Eukaryotic translation initiation factor 3 subunit I (Eukaryotic translation initiation factor 3 39 kDa subunit homolog)	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	TIF34	CNAG_00602,TIF34	2	0	1	0	0	0	1	
J9VE80	J9VE80_CRYNH	Uncharacterized protein	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00485	1	0	1	0	0	0	1	
J9VDT9	J9VDT9_CRYNH	Ran-binding protein 1	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00065	2	0	1	0	0	0	1	
J9VDS7	J9VDS7_CRYNH	Ras-like protein	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00293	2	0	1	0	0	0	1	
J9VDR3	J9VDR3_CRYNH	Large subunit ribosomal protein L9e	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00034	2	0	1	0	0	0	1	
J9VD92	J9VD92_CRYNH	Glycerol-3-phosphate dehydrogenase [NAD(+)]	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00121	2	0	1	0	0	0	1	
J9VD88	J9VD88_CRYNH	Small subunit ribosomal protein S3	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00116	2	0	1	0	0	0	1	
J9VD75	J9VD75_CRYNH	Stress-induced-phosphoprotein 1	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	NA	CNAG_00100	2	0	1	0	0	0	1	
O39737	O39737_MLVFR	Envelope protein	Friend murine leukemia virus	env	env	0	0	0	2	2	1	3	640
P92127	VS41_GIAIN	Variant-specific surface protein VSP4A1 (CRISP-90)	Giardia intestinalis	NA		0	0	0	2	0	2	3	
Q24992	Q24992_GIAIN	Variant-specific surface protein H7	Giardia intestinalis	vspH7	vspH7	0	0	0	2	1	2	3	553
Q91X76	Q91X76_MOUSE	5'-nucleotidase domain-containing 2	Mus musculus	Nt5dc2	Nt5dc2	1	0	1	0	0	0	1	
B2RWD4	B2RWD4_MOUSE	MCG129952 (Tm4sf19 protein)	Mus musculus	Tm4sf19	mCG_129952,Tm4sf19	1	0	1	0	0	0	1	
Q25326	Q25326_LEIMA	Hydrophilic surface protein 1	Leishmania major	haspb	haspb	0	0	0	1	1	1	2	5
P08491	POLS_RRVT	Structural polyprotein (p130) [Cleaved into: Capsid protein (EC 3.4.21.90) (Coat protein) (C); Precursor of protein E3/E2 (p62) (pE2); Assembly protein E3; Spike glycoprotein E2 (E2 envelope glycoprotein); 6K protein; Spike glycoprotein E1 (E1 envelope glycoprotein)]	Ross river virus (strain T48)	NA		0	0	0	1	1	1	2	1249
G5EBX9	PPE_CAEEL	Serine/threonine-protein phosphatase with EF-hands pef-1 (CePPEF) (EC 3.1.3.16) (Phosphatase with EF hands 1)	Caenorhabditis elegans	pef-1	F23H11.8,pef-1	0	0	0	1	1	1	2	3
P03230	LMP1_EBVB9	Latent membrane protein 1 (LMP-1) (Protein p63) [Cleaved into: Protein p25]	Epstein-Barr virus (strain B95-8)	LMP1	BNLF1,LMP1	0	0	0	2	1	1	2	78
P13285	LMP2_EBVB9	Latent membrane protein 2 (Terminal protein)	Epstein-Barr virus (strain B95-8)	LMP2	LMP2	0	0	0	5	5	3	2	472,473,476,477,480
P01117	RASK_MSVKI	GTPase KRas (Ki-Ras) (Transforming protein p21/K-Ras)	Kirsten murine sarcoma virus	K-RAS	KIS,K-RAS	0	0	0	1	0	1	2	
P01115	RASH_MSVHA	Transforming protein p29 [Cleaved into: Transforming protein p21]	Harvey murine sarcoma virus	H-RAS	H-RAS	3	0	1	1	0	1	3	
H0YDL9	H0YDL9_HUMAN	Tetraspanin	Homo sapiens	CD81	CD81	6	2	3	0	0	0	3	141,142
H0YKJ9	H0YKJ9_HUMAN	Tetraspanin-3	Homo sapiens	TSPAN3	TSPAN3	4	0	2	0	0	0	2	
F8VV56	F8VV56_HUMAN	CD63 antigen	Homo sapiens	CD63	CD63	5	3	2	0	0	0	3	76,77,84
B4DGY6	B4DGY6_HUMAN	cDNA FLJ53039, highly similar to NEDD4 family-interacting protein 2	Homo sapiens	NDFIP2	NDFIP2	2	0	1	0	0	0	1	
J3KS81	J3KS81_HUMAN	Transmembrane protein 199	Homo sapiens	TMEM199	TMEM199	2	0	1	0	0	0	1	
H0Y368	H0Y368_HUMAN	Dolichol-phosphate mannosyltransferase subunit 1	Homo sapiens	DPM1	DPM1	2	0	1	0	0	0	1	
D6R9S8	D6R9S8_HUMAN	Claudin domain-containing protein 1	Homo sapiens	CLDND1	CLDND1	2	0	1	0	0	0	1	
D6RGI3	D6RGI3_HUMAN	Septin 11 (Septin 11, isoform CRA_b)	Homo sapiens	SEPTIN11	SEPTIN11,hCG_24410,SEPT11	2	0	1	0	0	0	1	
H0YMZ1	H0YMZ1_HUMAN	Proteasome subunit alpha type	Homo sapiens	PSMA4	PSMA4	2	0	1	0	0	0	1	
E9PF58	E9PF58_HUMAN	Actin-related protein 2/3 complex subunit 1A	Homo sapiens	ARPC1A	ARPC1A	2	0	1	0	0	0	1	
H0YAL7	H0YAL7_HUMAN	Eukaryotic translation elongation factor 1 epsilon-1	Homo sapiens	EEF1E1	EEF1E1	2	0	1	0	0	0	1	
E9PI08	E9PI08_HUMAN	CAAX prenyl protease 2	Homo sapiens	RCE1	RCE1	2	0	1	0	0	0	1	
G8JLH6	G8JLH6_HUMAN	Tetraspanin	Homo sapiens	CD9	CD9	5	1	3	0	0	0	3	
F8W9W2	F8W9W2_HUMAN	G protein-coupled receptor kinase	Homo sapiens	GRK6	GRK6	2	0	1	0	0	0	1	
Q5SZE1	Q5SZE1_HUMAN	Ceramide synthase 2	Homo sapiens	CERS2	CERS2	2	0	1	0	0	0	1	
H3BSA1	H3BSA1_HUMAN	Casein kinase II subunit alpha'	Homo sapiens	CSNK2A2	CSNK2A2	2	0	1	0	0	0	1	
C9J4Z3	C9J4Z3_HUMAN	60S ribosomal protein L37a (Ribosomal protein L37a, isoform CRA_c)	Homo sapiens	RPL37A	hCG_16380,RPL37A	2	0	1	0	0	0	1	
H7C5F2	H7C5F2_HUMAN	28S ribosomal protein S22, mitochondrial	Homo sapiens	MRPS22	MRPS22	2	0	1	0	0	0	1	
E2QRB3	E2QRB3_HUMAN	Pyrroline-5-carboxylate reductase 1, isoform CRA_c (Pyrroline-5-carboxylate reductase 1, mitochondrial)	Homo sapiens	PYCR1	hCG_38803,PYCR1	2	0	1	0	0	0	1	
K7EJR3	K7EJR3_HUMAN	26S proteasome non-ATPase regulatory subunit 8	Homo sapiens	PSMD8	PSMD8	2	0	1	0	0	0	1	
E5RGR0	E5RGR0_HUMAN	Acyl-protein thioesterase 1	Homo sapiens	LYPLA1	LYPLA1	3	1	2	0	0	0	3	128
H3BPJ9	H3BPJ9_HUMAN	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10	Homo sapiens	NDUFB10	NDUFB10	2	0	1	0	0	0	1	
C9JAZ1	C9JAZ1_HUMAN	Metaxin-2	Homo sapiens	MTX2	MTX2	2	0	1	0	0	0	1	
B5MDE0	B5MDE0_HUMAN	Protein RFT1 homolog	Homo sapiens	RFT1	hCG_17562,RFT1	2	0	1	0	0	0	1	
E5RJZ1	E5RJZ1_HUMAN	Cytochrome c oxidase subunit 7A-related protein, mitochondrial	Homo sapiens	COX7A2L	COX7A2L	2	0	1	0	0	0	1	
I3L0K2	I3L0K2_HUMAN	Thioredoxin domain-containing protein 17	Homo sapiens	TXNDC17	TXNDC17	2	0	1	0	0	0	1	
E9PIN3	E9PIN3_HUMAN	Nuclear RNA export factor 1	Homo sapiens	NXF1	NXF1	3	1	2	0	0	0	3	571
C9JPX5	C9JPX5_HUMAN	STARD3 N-terminal-like protein	Homo sapiens	STARD3NL	STARD3NL	2	0	1	0	0	0	1	
E5RGS2	E5RGS2_HUMAN	Receptor expression-enhancing protein	Homo sapiens	REEP4	REEP4	2	0	1	0	0	0	1	
B5MCX3	B5MCX3_HUMAN	Septin 2	Homo sapiens	SEPTIN2	SEPTIN2	2	0	1	0	0	0	1	
E7EPK1	E7EPK1_HUMAN	Septin 7	Homo sapiens	SEPTIN7	SEPTIN7	2	0	1	0	0	0	1	
B5MC22	B5MC22_HUMAN	Mitochondrial fission process protein 1	Homo sapiens	MTFP1	MTFP1	2	0	1	0	0	0	1	
E9PGT1	E9PGT1_HUMAN	Translin	Homo sapiens	TSN	TSN	2	0	1	0	0	0	1	
E5RHG8	E5RHG8_HUMAN	Elongin-C	Homo sapiens	ELOC	ELOC	2	0	1	0	0	0	1	
B4E1G1	B4E1G1_HUMAN	Derlin	Homo sapiens	DERL1	DERL1	2	0	1	0	0	0	1	
K7EPH2	K7EPH2_HUMAN	Phenylalanine--tRNA ligase alpha subunit	Homo sapiens	FARSA	FARSA	2	0	1	0	0	0	1	
K7ER00	K7ER00_HUMAN	Phenylalanine--tRNA ligase alpha subunit	Homo sapiens	FARSA	FARSA	3	1	2	0	0	0	3	533
D3Z603	D3Z603_MOUSE	28S ribosomal protein S18a, mitochondrial (Mitochondrial ribosomal protein S18A, isoform CRA_a)	Mus musculus	Mrps18a	mCG_2525,Mrps18a	1	1	1	0	0	0	1	139
E9PWY6	E9PWY6_MOUSE	2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial	Mus musculus	Gcat	Gcat	1	1	1	0	0	0	1	103
D3YZ54	D3YZ54_MOUSE	2-hydroxyacyl-CoA lyase 1	Mus musculus	Hacl1	Hacl1	1	0	1	0	0	0	1	
E9PWM4	E9PWM4_MOUSE	2-hydroxyacyl-CoA lyase 1	Mus musculus	Hacl1	Hacl1	1	1	1	0	0	0	1	217
D3YV43	D3YV43_MOUSE	40S ribosomal protein S3	Mus musculus	Rps3	Rps3	1	1	1	0	0	0	1	119
Q545F8	Q545F8_MOUSE	40S ribosomal protein S4	Mus musculus	Rps4x	Rps4x	1	0	1	0	0	0	1	
Q5SVG6	Q5SVG6_MOUSE	Protein NipSnap homolog 1	Mus musculus	Nipsnap1	Nipsnap1	3	2	2	0	0	0	1	62,117
E9Q484	E9Q484_MOUSE	5-oxoprolinase	Mus musculus	Oplah	Oplah	1	1	1	0	0	0	1	466
D3YYV8	D3YYV8_MOUSE	60S ribosomal protein L5	Mus musculus	Rpl5	Rpl5	1	0	1	0	0	0	1	
G3XA25	G3XA25_MOUSE	Acetyl-CoA acetyltransferase, cytosolic (MCG16689, isoform CRA_a)	Mus musculus	Acat2	mCG_16689,Acat2	3	6	2	0	0	0	1	60,33,328,56
A2AQN5	A2AQN5_MOUSE	Acetyl-coenzyme A synthetase, cytoplasmic	Mus musculus	Acss2	Acss2	1	1	1	0	0	0	1	146
B7ZCF4	B7ZCF4_MOUSE	Lysosomal acid phosphatase	Mus musculus	Acp2	Acp2	1	1	1	0	0	0	1	163
D3YTQ5	D3YTQ5_MOUSE	Acyl-CoA dehydrogenase family member 11	Mus musculus	Acad11	Acad11	1	0	1	0	0	0	1	
A2A848	A2A848_MOUSE	Peroxisomal acyl-coenzyme A oxidase 1	Mus musculus	Acox1	Acox1	2	0	1	0	0	0	1	
D3YV36	D3YV36_MOUSE	Acyl-coenzyme A synthetase ACSM1, mitochondrial	Mus musculus	Acsm1	Acsm1	1	1	1	0	0	0	1	92
D3Z106	D3Z106_MOUSE	Acyl-coenzyme A synthetase ACSM1, mitochondrial	Mus musculus	Acsm1	Acsm1	2	2	1	0	0	0	1	92,102
H7BWY3	H7BWY3_MOUSE	Alanine--glyoxylate aminotransferase 2, mitochondrial	Mus musculus	Agxt2	Agxt2	1	0	1	0	0	0	1	
B1AXW3	B1AXW3_MOUSE	Aldo-keto reductase family 1 member A1	Mus musculus	Akr1a1	Akr1a1	1	1	1	0	0	0	1	46
Q8K0L1	Q8K0L1_MOUSE	Aldh6a1 protein	Mus musculus	Aldh6a1	Aldh6a1	2	0	1	0	0	0	1	
A1BN54	A1BN54_MOUSE	Alpha actinin 1a (Alpha-actinin-1)	Mus musculus	Actn1	Actn1a,Actn1	1	1	1	0	0	0	1	180
G3UY72	G3UY72_MOUSE	Alpha-aminoadipic semialdehyde dehydrogenase	Mus musculus	Aldh7a1	Aldh7a1	1	1	1	0	0	0	1	68
G3UYR8	G3UYR8_MOUSE	Alpha-aminoadipic semialdehyde dehydrogenase	Mus musculus	Aldh7a1	Aldh7a1	1	0	1	0	0	0	1	
Q3UZG4	Q3UZG4_MOUSE	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1	Mus musculus	Aimp1	Scye1,Aimp1	1	0	1	0	0	0	1	
F8WIT2	F8WIT2_MOUSE	Annexin	Mus musculus	Anxa6	Anxa6	2	3	1	0	0	0	1	59,96,114
H3BIY9	H3BIY9_MOUSE	AP complex subunit beta	Mus musculus	Ap2b1	Ap2b1	1	1	1	0	0	0	1	380
H3BKM0	H3BKM0_MOUSE	AP complex subunit beta	Mus musculus	Ap2b1	Ap2b1	1	0	1	0	0	0	1	
Q5SVG4	Q5SVG4_MOUSE	AP complex subunit beta	Mus musculus	Ap1b1	Ap1b1	1	0	1	0	0	0	1	
Q8CC13	Q8CC13_MOUSE	AP complex subunit beta	Mus musculus	Ap1b1	Ap1b1	1	1	1	0	0	0	1	380
B1AR35	B1AR35_MOUSE	Asialoglycoprotein receptor 2	Mus musculus	Asgr2	Asgr2	1	1	1	0	0	0	1	54
A2AKV0	A2AKV0_MOUSE	ATP synthase, H+-transporting, mitochondrial F1 complex, gamma polypeptide 1	Mus musculus	Atp5c1	Atp5c1	1	0	1	0	0	0	1	
A2AKV1	A2AKV1_MOUSE	ATP synthase, H+-transporting, mitochondrial F1 complex, gamma polypeptide 1	Mus musculus	Atp5c1	Atp5c1	1	0	1	0	0	0	1	
A2AKV2	A2AKV2_MOUSE	ATP synthase, H+-transporting, mitochondrial F1 complex, gamma polypeptide 1	Mus musculus	Atp5c1	Atp5c1	1	0	1	0	0	0	1	
A2AKV3	A2AKV3_MOUSE	ATP synthase, H+-transporting, mitochondrial F1 complex, gamma polypeptide 1	Mus musculus	Atp5c1	Atp5c1	1	0	1	0	0	0	1	
Q8C2Q8	Q8C2Q8_MOUSE	ATP synthase subunit gamma	Mus musculus	Atp5c1	Atp5c1	1	0	1	0	0	0	1	
B1ASE2	B1ASE2_MOUSE	ATP synthase, H+-transporting, mitochondrial F0 complex, subunit D	Mus musculus	Atp5h	Atp5h	1	1	1	0	0	0	1	101
G3X9L6	G3X9L6_MOUSE	ATP synthase subunit d, mitochondrial	Mus musculus	Gm10250	mCG_55033,Gm10250	1	1	1	0	0	0	1	101
A8DUK4	A8DUK4_MOUSE	Beta-globin (Globin a1) (Hemoglobin, beta adult s chain) (Hemoglobin, beta adult t chain)	Mus musculus	Hbb-bs	Glna1,Hbbt2,Hbb-bt,Hbb-bs,Hbbt1	1	1	1	0	0	0	1	94
E9PVU9	E9PVU9_MOUSE	Bis(5'-adenosyl)-triphosphatase	Mus musculus	Fhit	Fhit	1	1	1	0	0	0	1	39
E9PZ91	E9PZ91_MOUSE	Bis(5'-adenosyl)-triphosphatase	Mus musculus	Fhit	Fhit	1	0	1	0	0	0	1	
E9Q3M6	E9Q3M6_MOUSE	Bis(5'-adenosyl)-triphosphatase	Mus musculus	Fhit	Fhit	1	1	1	0	0	0	1	39
F6SV10	F6SV10_MOUSE	Bis(5'-adenosyl)-triphosphatase	Mus musculus	Fhit	Fhit	1	0	1	0	0	0	1	
F6YLI0	F6YLI0_MOUSE	Caprin-1	Mus musculus	Caprin1	Caprin1	1	1	1	0	0	0	1	37
E9PZD8	E9PZD8_MOUSE	Ceruloplasmin	Mus musculus	Cp	Cp	1	1	1	0	0	0	1	713
G3UZ53	G3UZ53_MOUSE	Ceruloplasmin	Mus musculus	Cp	Cp	1	0	1	0	0	0	1	
G3X8Q5	G3X8Q5_MOUSE	Ceruloplasmin (Ceruloplasmin, isoform CRA_a)	Mus musculus	Cp	mCG_19773,Cp	1	0	1	0	0	0	1	
G3X9T8	G3X9T8_MOUSE	Ceruloplasmin (Ceruloplasmin, isoform CRA_f)	Mus musculus	Cp	mCG_19773,Cp	1	0	1	0	0	0	1	
F7B1B6	F7B1B6_MOUSE	Atypical kinase COQ8A, mitochondrial	Mus musculus	Coq8a	Coq8a,Adck3	1	0	1	0	0	0	1	
B8JJM5	B8JJM5_MOUSE	Complement factor B	Mus musculus	Cfb	Cfb	2	0	1	0	0	0	1	
B8JJM6	B8JJM6_MOUSE	Complement factor B	Mus musculus	Cfb	Cfb	2	0	1	0	0	0	1	
B8JJN0	B8JJN0_MOUSE	Predicted gene 20547	Mus musculus	Gm20547	C2,Gm20547	2	0	1	0	0	0	1	
F6VQX8	F6VQX8_MOUSE	Predicted gene 20547	Mus musculus	Gm20547	Gm20547,C2	2	0	1	0	0	0	1	
F6XQ00	F6XQ00_MOUSE	Complement factor B	Mus musculus	Cfb	Cfb	2	2	1	0	0	0	1	188,612
D6RGQ0	D6RGQ0_MOUSE	Complement factor H	Mus musculus	Cfh	Cfh	2	4	1	0	0	0	1	85,267,320,597
E9Q8I0	E9Q8I0_MOUSE	Complement factor H	Mus musculus	Cfh	Cfh	2	0	1	0	0	0	1	
D3YUF2	D3YUF2_MOUSE	Cystathionine beta-synthase	Mus musculus	Cbs	Cbs	1	1	1	0	0	0	1	100
D3YYN0	D3YYN0_MOUSE	Cystathionine beta-synthase	Mus musculus	Cbs	Cbs	1	1	1	0	0	0	1	100
Q3UT49	Q3UT49_MOUSE	Cytochrome P450 2C29	Mus musculus	Cyp2c29	Cyp2c29	1	0	1	0	0	0	1	
Q0PGA0	Q0PGA0_MOUSE	Cytochrome P450 2E1	Mus musculus	Cyp2e1	Cyp2e1	1	0	1	0	0	0	1	
Q0PGA1	Q0PGA1_MOUSE	Cytochrome P450 2E1	Mus musculus	Cyp2e1	Cyp2e1	1	1	1	0	0	0	1	277
Q3UGB5	Q3UGB5_MOUSE	DAZ associated protein 1, isoform CRA_b (DAZ-associated protein 1)	Mus musculus	Dazap1	mCG_142352,Dazap1	1	1	1	0	0	0	1	85
F7B227	F7B227_MOUSE	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	Mus musculus	Ech1	Ech1	1	1	1	0	0	0	1	36
Q504N4	Q504N4_MOUSE	Deoxyguanosine kinase, isoform CRA_c (Deoxyguanosine kinase, mitochondrial) (Dguok protein)	Mus musculus	Dguok	mCG_133572,Dguok	1	1	1	0	0	0	1	42
G3X9S2	G3X9S2_MOUSE	Ectonucleotide pyrophosphatase/phosphodiesterase 1, isoform CRA_d (Ectonucleotide pyrophosphatase/phosphodiesterase family member 1)	Mus musculus	Enpp1	mCG_9001,Enpp1	1	1	1	0	0	0	1	706
Q6PF96	Q6PF96_MOUSE	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial (Etfdh protein)	Mus musculus	Etfdh	Etfdh	3	3	2	0	0	0	1	205,500
Q9ERV6	Q9ERV6_MOUSE	Epidermal growth factor receptor isoform 2	Mus musculus	Egfr	Egfr	2	4	1	0	0	0	1	215,291,307,362
Q9WVF5	Q9WVF5_MOUSE	Epidermal growth factor receptor (Epidermal growth factor receptor isoform 3) (Epidermal growth factor receptor, isoform CRA_a)	Mus musculus	Egfr	mCG_140518,Egfr	2	4	1	0	0	0	1	215,291,307,362
A2ABY3	A2ABY3_MOUSE	Ethanolamine-phosphate cytidylyltransferase (Phosphate cytidylyltransferase 2, ethanolamine, isoform CRA_b)	Mus musculus	Pcyt2	mCG_2151,Pcyt2	2	0	2	0	0	0	1	
Q3TY56	Q3TY56_MOUSE	Eukaryotic translation initiation factor 3 subunit K (Eukaryotic translation initiation factor 3 subunit 12) (eIF-3 p25)	Mus musculus	Eif3k	EIF3S12,EIF3K,Eif3k	2	2	1	0	0	0	1	52,54
E9PVC5	E9PVC5_MOUSE	Eukaryotic translation initiation factor 4 gamma 1	Mus musculus	Eif4g1	Eif4g1	2	0	2	0	0	0	1	
E9PVC6	E9PVC6_MOUSE	Eukaryotic translation initiation factor 4 gamma 1	Mus musculus	Eif4g1	Eif4g1	1	0	1	0	0	0	1	
E9Q770	E9Q770_MOUSE	Eukaryotic translation initiation factor 4 gamma 1	Mus musculus	Eif4g1	Eif4g1	1	0	1	0	0	0	1	
E9Q9E1	E9Q9E1_MOUSE	Eukaryotic translation initiation factor 4 gamma 1	Mus musculus	Eif4g1	Eif4g1	1	0	1	0	0	0	1	
Q3TDD8	Q3TDD8_MOUSE	Uncharacterized protein	Mus musculus	Eif4b	Eif4b	1	1	1	0	0	0	1	543
A2APL5	A2APL5_MOUSE	Amino acid transporter	Mus musculus	Slc1a2	RP23-163L4.1-004,Slc1a2	1	0	1	0	0	0	1	
Q91WU0	CES1F_MOUSE	Carboxylesterase 1F (EC 3.1.1.1) (Carboxylic ester hydrolase) (Triacylglycerol hydrolase 2) (TGH-2)	Mus musculus	Ces1f	CesML1,AU018778,Ces1f	2	2	1	0	0	0	1	273,284
F8WI14	F8WI14_MOUSE	Extracellular matrix protein 1	Mus musculus	Ecm1	Ecm1	1	0	1	0	0	0	1	
A2AJL4	A2AJL4_MOUSE	FGGY carbohydrate kinase domain-containing protein	Mus musculus	Fggy	Fggy	1	1	1	0	0	0	1	193
G3UWW8	G3UWW8_MOUSE	Flotillin-1	Mus musculus	Flot1	Flot1	2	4	2	0	0	0	1	17,5,34
G3UYU4	G3UYU4_MOUSE	Flotillin-1	Mus musculus	Flot1	Flot1	2	4	2	0	0	0	1	17,5,34
G3UZZ5	G3UZZ5_MOUSE	Flotillin-1	Mus musculus	Flot1	Flot1	2	4	2	0	0	0	1	17,5,34
G3XA73	G3XA73_MOUSE	Flotillin-1	Mus musculus	Flot1	Flot1	2	4	2	0	0	0	1	17,5,34
B1AQR8	B1AQR8_MOUSE	Galectin	Mus musculus	Lgals9	Lgals9	1	0	1	0	0	0	1	
G3X9T7	G3X9T7_MOUSE	Galectin	Mus musculus	Lgals9	mCG_1597,Lgals9	1	0	1	0	0	0	1	
H3BJA3	H3BJA3_MOUSE	Glutamate--cysteine ligase regulatory subunit	Mus musculus	Gclm	Gclm	1	0	1	0	0	0	1	
D3YVP5	D3YVP5_MOUSE	Glutathione S-transferase Mu 7	Mus musculus	Gstm7	Gstm7	1	1	1	0	0	0	1	170
Q99L20	GSTT3_MOUSE	Glutathione S-transferase theta-3 (EC 2.5.1.18)	Mus musculus	Gstt3	mCG_5986,Gstt3	1	1	1	0	0	0	1	238
B1ASZ3	B1ASZ3_MOUSE	Glycerol kinase	Mus musculus	Gk	Gyk,Gk	1	0	1	0	0	0	1	
E0CXN5	E0CXN5_MOUSE	Glycerol-3-phosphate dehydrogenase [NAD(+)]	Mus musculus	Gpd1	Gpd1	2	0	1	0	0	0	1	
F6SHF3	F6SHF3_MOUSE	Heterogeneous nuclear ribonucleoprotein D0	Mus musculus	Hnrnpd	Hnrnpd	1	0	1	0	0	0	1	
F6ZV59	F6ZV59_MOUSE	Heterogeneous nuclear ribonucleoprotein D0	Mus musculus	Hnrnpd	Hnrnpd	1	0	1	0	0	0	1	
G3X9W0	G3X9W0_MOUSE	Heterogeneous nuclear ribonucleoprotein D, isoform CRA_a (Heterogeneous nuclear ribonucleoprotein D0)	Mus musculus	Hnrnpd	mCG_15538,Hnrpd,Hnrnpd	2	0	2	0	0	0	1	
G5E8G0	G5E8G0_MOUSE	Heterogeneous nuclear ribonucleoprotein D, isoform CRA_b (Heterogeneous nuclear ribonucleoprotein D0)	Mus musculus	Hnrnpd	mCG_15538,Hnrpd,Hnrnpd	1	0	1	0	0	0	1	
