CONTENT ID;CONTENT TYPE;ENTREZ GENE ID;GENE SYMBOL;SPECIES;EXPERIMENT ID;METHODS
62060;protein;4736;RPL10A;Homo sapiens;282;Mass spectrometry
62061;protein;476;ATP1A1;Homo sapiens;282;Mass spectrometry
62062;protein;481;ATP1B1;Homo sapiens;282;Mass spectrometry
62063;protein;483;ATP1B3;Homo sapiens;282;Mass spectrometry
62064;protein;4831;NME2;Homo sapiens;282;Mass spectrometry
62065;protein;4904;YBX1;Homo sapiens;282;Mass spectrometry
62066;protein;4907;NT5E;Homo sapiens;282;Mass spectrometry
62067;protein;5048;PAFAH1B1;Homo sapiens;282;Mass spectrometry
62068;protein;5052;PRDX1;Homo sapiens;282;Mass spectrometry
62069;protein;506;ATP5B;Homo sapiens;282;Mass spectrometry
62070;protein;5105;PCK1;Homo sapiens;282;Mass spectrometry
62071;protein;51386;EIF3L;Homo sapiens;282;Mass spectrometry
62072;protein;51552;RAB14;Homo sapiens;282;Mass spectrometry
62073;protein;5169;ENPP3;Homo sapiens;282;Mass spectrometry
62074;protein;5176;SERPINF1;Homo sapiens;282;Mass spectrometry
62075;protein;5214;PFKP;Homo sapiens;282;Mass spectrometry
62076;protein;5216;PFN1;Homo sapiens;282;Mass spectrometry
62077;protein;5230;PGK 1,00;Homo sapiens;282;Mass spectrometry
62078;protein;5269;SERPINB6;Homo sapiens;282;Mass spectrometry
62079;protein;5270;SERPINE2;Homo sapiens;282;Mass spectrometry
62080;protein;5315;PKM;Homo sapiens;282;Mass spectrometry
62081;protein;54187;NANS;Homo sapiens;282;Mass spectrometry
62082;protein;54407;SLC38A2;Homo sapiens;282;Mass spectrometry
62083;protein;54472;TOLLIP;Homo sapiens;282;Mass spectrometry
62084;protein;5478;PPIA;Homo sapiens;282;Mass spectrometry
62085;protein;5479;PPIB;Homo sapiens;282;Mass spectrometry
62086;protein;548596;CKMT1A;Homo sapiens;282;Mass spectrometry
62087;protein;55;ACPP;Homo sapiens;282;Mass spectrometry
62088;protein;5501;PPP1CC;Homo sapiens;282;Mass spectrometry
62089;protein;554313;HIST2H4B;Homo sapiens;282;Mass spectrometry
62090;protein;55737;VPS35;Homo sapiens;282;Mass spectrometry
62091;protein;55832;CAND1;Homo sapiens;282;Mass spectrometry
62092;protein;55890;GPRC5C;Homo sapiens;282;Mass spectrometry
62093;protein;5591;PRKDC;Homo sapiens;282;Mass spectrometry
62094;protein;55920;RCC2;Homo sapiens;282;Mass spectrometry
62095;protein;56667;MUC13;Homo sapiens;282;Mass spectrometry
62096;protein;5682;PSMA1;Homo sapiens;282;Mass spectrometry
62097;protein;5683;PSMA2;Homo sapiens;282;Mass spectrometry
62098;protein;5684;PSMA3;Homo sapiens;282;Mass spectrometry
62099;protein;5686;PSMA5;Homo sapiens;282;Mass spectrometry
62100;protein;5688;PSMA7;Homo sapiens;282;Mass spectrometry
62101;protein;56889;TM9SF3;Homo sapiens;282;Mass spectrometry
62102;protein;5691;PSMB3;Homo sapiens;282;Mass spectrometry
62103;protein;5693;PSMB5;Homo sapiens;282;Mass spectrometry
62104;protein;5694;PSMB6;Homo sapiens;282;Mass spectrometry
62105;protein;57214;CEMIP;Homo sapiens;282;Mass spectrometry
62106;protein;5738;PTGFRN;Homo sapiens;282;Mass spectrometry
62107;protein;57402;S100A14;Homo sapiens;282;Mass spectrometry
62108;protein;57609;DIP2B;Homo sapiens;282;Mass spectrometry
62109;protein;5862;RAB2A;Homo sapiens;282;Mass spectrometry
62110;protein;5878;RAB5C;Homo sapiens;282;Mass spectrometry
62111;protein;5879;RAC1;Homo sapiens;282;Mass spectrometry
62112;protein;5898;RALA;Homo sapiens;282;Mass spectrometry
62113;protein;5901;RAN;Homo sapiens;282;Mass spectrometry
62114;protein;5908;RAP1B;Homo sapiens;282;Mass spectrometry
62115;protein;60;ACTB;Homo sapiens;282;Mass spectrometry
62116;protein;6038;RNASE4;Homo sapiens;282;Mass spectrometry
62117;protein;6059;ABCE1;Homo sapiens;282;Mass spectrometry
62118;protein;6124;RPL4;Homo sapiens;282;Mass spectrometry
62119;protein;6129;RPL7;Homo sapiens;282;Mass spectrometry
62120;protein;6130;RPL7A;Homo sapiens;282;Mass spectrometry
62121;protein;6136;RPL12;Homo sapiens;282;Mass spectrometry
62122;protein;6152;RPL24;Homo sapiens;282;Mass spectrometry
62123;protein;6156;RPL30;Homo sapiens;282;Mass spectrometry
62124;protein;6175;RPLP0;Homo sapiens;282;Mass spectrometry
62125;protein;6187;RPS2;Homo sapiens;282;Mass spectrometry
62126;protein;6188;RPS3;Homo sapiens;282;Mass spectrometry
62127;protein;6191;RPS4X;Homo sapiens;282;Mass spectrometry
62128;protein;6201;RPS7;Homo sapiens;282;Mass spectrometry
62129;protein;6203;RPS9;Homo sapiens;282;Mass spectrometry
62130;protein;6205;RPS11;Homo sapiens;282;Mass spectrometry
62131;protein;6207;RPS13;Homo sapiens;282;Mass spectrometry
62132;protein;6210;RPS15A;Homo sapiens;282;Mass spectrometry
62133;protein;6217;RPS16;Homo sapiens;282;Mass spectrometry
62134;protein;6228;RPS23;Homo sapiens;282;Mass spectrometry
62135;protein;6229;RPS24;Homo sapiens;282;Mass spectrometry
62136;protein;6230;RPS25;Homo sapiens;282;Mass spectrometry
62137;protein;6231;RPS26;Homo sapiens;282;Mass spectrometry
62138;protein;6232;RPS27;Homo sapiens;282;Mass spectrometry
62139;protein;6386;SDCBP;Homo sapiens;282;Mass spectrometry
62140;protein;6476;SI;Homo sapiens;282;Mass spectrometry
62141;protein;64855;FAM129B;Homo sapiens;282;Mass spectrometry
62142;protein;6513;SLC2A1;Homo sapiens;282;Mass spectrometry
62143;protein;6519;SLC3A1;Homo sapiens;282;Mass spectrometry
62144;protein;6520;SLC3A2;Homo sapiens;282;Mass spectrometry
62145;protein;6533;SLC6A6;Homo sapiens;282;Mass spectrometry
62146;protein;6535;SLC6A8;Homo sapiens;282;Mass spectrometry
62147;protein;654364;NME1-NME2;Homo sapiens;282;Mass spectrometry
62148;protein;6558;SLC12A2;Homo sapiens;282;Mass spectrometry
62149;protein;6566;SLC16A1;Homo sapiens;282;Mass spectrometry
62150;protein;6633;SNRPD2;Homo sapiens;282;Mass spectrometry
62151;protein;6634;SNRPD3;Homo sapiens;282;Mass spectrometry
62152;protein;6635;SNRPE;Homo sapiens;282;Mass spectrometry
62153;protein;6638;SNRPN;Homo sapiens;282;Mass spectrometry
62154;protein;6652;SORD;Homo sapiens;282;Mass spectrometry
62155;protein;6714;SRC;Homo sapiens;282;Mass spectrometry
62156;protein;682;BSG;Homo sapiens;282;Mass spectrometry
62157;protein;6950;TCP1;Homo sapiens;282;Mass spectrometry
62158;protein;7001;PRDX2;Homo sapiens;282;Mass spectrometry
62159;protein;7018;TF;Homo sapiens;282;Mass spectrometry
62160;protein;7037;TFRC;Homo sapiens;282;Mass spectrometry
62161;protein;7045;TGFBI;Homo sapiens;282;Mass spectrometry
62162;protein;7086;TKT;Homo sapiens;282;Mass spectrometry
62163;protein;7103;TSPAN8;Homo sapiens;282;Mass spectrometry
62164;protein;7113;TMPRSS2;Homo sapiens;282;Mass spectrometry
62165;protein;7150;TOP 1,00;Homo sapiens;282;Mass spectrometry
62166;protein;7167;TPI1;Homo sapiens;282;Mass spectrometry
62167;protein;7184;HSP90B1;Homo sapiens;282;Mass spectrometry
62168;protein;7203;CCT3;Homo sapiens;282;Mass spectrometry
62169;protein;7251;TSG101;Homo sapiens;282;Mass spectrometry
62170;protein;7295;TXN;Homo sapiens;282;Mass spectrometry
62171;protein;7317;UBA1;Homo sapiens;282;Mass spectrometry
62172;protein;735;C9;Homo sapiens;282;Mass spectrometry
62173;protein;7415;VCP;Homo sapiens;282;Mass spectrometry
62174;protein;7430;EZR;Homo sapiens;282;Mass spectrometry
62175;protein;7520;XRCC5;Homo sapiens;282;Mass spectrometry
62176;protein;7534;YWHAZ;Homo sapiens;282;Mass spectrometry
62177;protein;754;PTTG1IP;Homo sapiens;282;Mass spectrometry
62178;protein;768;CA9;Homo sapiens;282;Mass spectrometry
62179;protein;7879;RAB7A;Homo sapiens;282;Mass spectrometry
62180;protein;790;CAD;Homo sapiens;282;Mass spectrometry
62181;protein;79574;EPS8L3;Homo sapiens;282;Mass spectrometry
62182;protein;79720;VPS37B;Homo sapiens;282;Mass spectrometry
62183;protein;79784;MYH14;Homo sapiens;282;Mass spectrometry
62184;protein;801;CALM1;Homo sapiens;282;Mass spectrometry
62185;protein;805;CALM2;Homo sapiens;282;Mass spectrometry
62186;protein;80727;TTYH3;Homo sapiens;282;Mass spectrometry
62187;protein;80736;SLC44A4;Homo sapiens;282;Mass spectrometry
62188;protein;808;CALM3;Homo sapiens;282;Mass spectrometry
62189;protein;81;ACTN4;Homo sapiens;282;Mass spectrometry
62190;protein;829;CAPZA1;Homo sapiens;282;Mass spectrometry
62191;protein;8294;HIST1H4I;Homo sapiens;282;Mass spectrometry
62192;protein;8339;HIST1H2BG;Homo sapiens;282;Mass spectrometry
62193;protein;8343;HIST1H2BF;Homo sapiens;282;Mass spectrometry
62194;protein;8344;HIST1H2BE;Homo sapiens;282;Mass spectrometry
62195;protein;8346;HIST1H2BI;Homo sapiens;282;Mass spectrometry
62196;protein;8347;HIST1H2BC;Homo sapiens;282;Mass spectrometry
62197;protein;8349;HIST2H2BE;Homo sapiens;282;Mass spectrometry
62198;protein;8350;HIST1H3A;Homo sapiens;282;Mass spectrometry
62199;protein;8351;HIST1H3D;Homo sapiens;282;Mass spectrometry
62200;protein;8352;HIST1H3C;Homo sapiens;282;Mass spectrometry
62201;protein;8353;HIST1H3E;Homo sapiens;282;Mass spectrometry
62202;protein;8354;HIST1H3I;Homo sapiens;282;Mass spectrometry
62203;protein;8355;HIST1H3G;Homo sapiens;282;Mass spectrometry
62204;protein;8356;HIST1H3J;Homo sapiens;282;Mass spectrometry
62205;protein;8357;HIST1H3H;Homo sapiens;282;Mass spectrometry
62206;protein;8358;HIST1H3B;Homo sapiens;282;Mass spectrometry
62207;protein;8359;HIST1H4A;Homo sapiens;282;Mass spectrometry
62208;protein;8360;HIST1H4D;Homo sapiens;282;Mass spectrometry
62209;protein;8361;HIST1H4F;Homo sapiens;282;Mass spectrometry
62210;protein;8362;HIST1H4K;Homo sapiens;282;Mass spectrometry
62211;protein;8363;HIST1H4J;Homo sapiens;282;Mass spectrometry
62212;protein;8364;HIST1H4C;Homo sapiens;282;Mass spectrometry
62213;protein;8365;HIST1H4H;Homo sapiens;282;Mass spectrometry
62214;protein;8366;HIST1H4B;Homo sapiens;282;Mass spectrometry
62215;protein;8367;HIST1H4E;Homo sapiens;282;Mass spectrometry
62216;protein;8368;HIST1H4L;Homo sapiens;282;Mass spectrometry
62217;protein;8370;HIST2H4A;Homo sapiens;282;Mass spectrometry
62218;protein;83986;ITFG3;Homo sapiens;282;Mass spectrometry
62219;protein;8574;AKR7A2;Homo sapiens;282;Mass spectrometry
62220;protein;8607;RUVBL1;Homo sapiens;282;Mass spectrometry
62221;protein;8661;EIF3A;Homo sapiens;282;Mass spectrometry
62222;protein;8663;EIF3C;Homo sapiens;282;Mass spectrometry
62223;protein;8665;EIF3F;Homo sapiens;282;Mass spectrometry
62224;protein;8815;BANF1;Homo sapiens;282;Mass spectrometry
62225;protein;8824;CES2;Homo sapiens;282;Mass spectrometry
62226;protein;8826;IQGAP1;Homo sapiens;282;Mass spectrometry
62227;protein;8836;GGH;Homo sapiens;282;Mass spectrometry
62228;protein;8842;PROM1;Homo sapiens;282;Mass spectrometry
62229;protein;8857;FCGBP;Homo sapiens;282;Mass spectrometry
62230;protein;8884;SLC5A6;Homo sapiens;282;Mass spectrometry
62231;protein;8968;HIST1H3F;Homo sapiens;282;Mass spectrometry
62232;protein;9075;CLDN2;Homo sapiens;282;Mass spectrometry
62233;protein;908;CCT6A;Homo sapiens;282;Mass spectrometry
62234;protein;92714;ARRDC1;Homo sapiens;282;Mass spectrometry
62235;protein;9276;COPB2;Homo sapiens;282;Mass spectrometry
62236;protein;928;CD9;Homo sapiens;282;Mass spectrometry
62237;protein;93185;IGSF8;Homo sapiens;282;Mass spectrometry
62238;protein;9375;TM9SF2;Homo sapiens;282;Mass spectrometry
62239;protein;94239;H2AFV;Homo sapiens;282;Mass spectrometry
62240;protein;9429;ABCG2;Homo sapiens;282;Mass spectrometry
62241;protein;9525;VPS4B;Homo sapiens;282;Mass spectrometry
62242;protein;9555;H2AFY;Homo sapiens;282;Mass spectrometry
62243;protein;960;CD44;Homo sapiens;282;Mass spectrometry
62244;protein;976;ADGRE5;Homo sapiens;282;Mass spectrometry
62245;protein;9948;WDR1;Homo sapiens;282;Mass spectrometry
62246;protein;9961;MVP;Homo sapiens;282;Mass spectrometry
62247;protein;998;CDC42;Homo sapiens;282;Mass spectrometry
62248;protein;999;CDH1;Homo sapiens;282;Mass spectrometry
62249;protein;10015;PDCD6IP;Homo sapiens;283;Mass spectrometry
62250;protein;10016;PDCD6;Homo sapiens;283;Mass spectrometry
62251;protein;10053;AP1M2;Homo sapiens;283;Mass spectrometry
62252;protein;10067;SCAMP3;Homo sapiens;283;Mass spectrometry
62253;protein;10096;ACTR3;Homo sapiens;283;Mass spectrometry
62254;protein;10097;ACTR2;Homo sapiens;283;Mass spectrometry
62255;protein;10130;PDIA6;Homo sapiens;283;Mass spectrometry
62256;protein;1015;CDH17;Homo sapiens;283;Mass spectrometry
62257;protein;101929876;LOC101929876;Homo sapiens;283;Mass spectrometry
62258;protein;10197;PSME3;Homo sapiens;283;Mass spectrometry
62259;protein;102;ADAM10;Homo sapiens;283;Mass spectrometry
62260;protein;10211;FLOT1;Homo sapiens;283;Mass spectrometry
62261;protein;10223;GPA33;Homo sapiens;283;Mass spectrometry
62262;protein;10376;TUBA1B;Homo sapiens;283;Mass spectrometry
62263;protein;10397;NDRG1;Homo sapiens;283;Mass spectrometry
62264;protein;10399;GNB2L1;Homo sapiens;283;Mass spectrometry
62265;protein;1048;CEACAM5;Homo sapiens;283;Mass spectrometry
62266;protein;10544;PROCR;Homo sapiens;283;Mass spectrometry
62267;protein;10562;OLFM4;Homo sapiens;283;Mass spectrometry
62268;protein;10574;CCT7;Homo sapiens;283;Mass spectrometry
62269;protein;10576;CCT2;Homo sapiens;283;Mass spectrometry
62270;protein;10606;PAICS;Homo sapiens;283;Mass spectrometry
62271;protein;10694;CCT8;Homo sapiens;283;Mass spectrometry
62272;protein;1072;CFL1;Homo sapiens;283;Mass spectrometry
62273;protein;10787;NCKAP1;Homo sapiens;283;Mass spectrometry
62274;protein;10808;HSPH1;Homo sapiens;283;Mass spectrometry
62275;protein;10890;RAB10;Homo sapiens;283;Mass spectrometry
62276;protein;11091;WDR5;Homo sapiens;283;Mass spectrometry
62277;protein;1159;CKMT1B;Homo sapiens;283;Mass spectrometry
62278;protein;1173;AP2M1;Homo sapiens;283;Mass spectrometry
62279;protein;1192;CLIC1;Homo sapiens;283;Mass spectrometry
62280;protein;1213;CLTC;Homo sapiens;283;Mass spectrometry
62281;protein;121504;HIST4H4;Homo sapiens;283;Mass spectrometry
62282;protein;1244;ABCC2;Homo sapiens;283;Mass spectrometry
62283;protein;128866;CHMP4B;Homo sapiens;283;Mass spectrometry
62284;protein;1314;COPA;Homo sapiens;283;Mass spectrometry
62285;protein;1315;COPB1;Homo sapiens;283;Mass spectrometry
62286;protein;1365;CLDN3;Homo sapiens;283;Mass spectrometry
62287;protein;140453;MUC17;Homo sapiens;283;Mass spectrometry
62288;protein;142;PARP1;Homo sapiens;283;Mass spectrometry
62289;protein;143;PARP4;Homo sapiens;283;Mass spectrometry
62290;protein;1434;CSE1L;Homo sapiens;283;Mass spectrometry
62291;protein;1457;CSNK2A1;Homo sapiens;283;Mass spectrometry
62292;protein;148362;BROX;Homo sapiens;283;Mass spectrometry
62293;protein;1495;CTNNA1;Homo sapiens;283;Mass spectrometry
62294;protein;1499;CTNNB1;Homo sapiens;283;Mass spectrometry
62295;protein;160;AP2A1;Homo sapiens;283;Mass spectrometry
62296;protein;161;AP2A2;Homo sapiens;283;Mass spectrometry
62297;protein;1615;DARS;Homo sapiens;283;Mass spectrometry
62298;protein;162;AP1B1;Homo sapiens;283;Mass spectrometry
62299;protein;164;AP1G1;Homo sapiens;283;Mass spectrometry
62300;protein;1660;DHX9;Homo sapiens;283;Mass spectrometry
62301;protein;1736;DKC1;Homo sapiens;283;Mass spectrometry
62302;protein;1737;DLAT;Homo sapiens;283;Mass spectrometry
62303;protein;1800;DPEP1;Homo sapiens;283;Mass spectrometry
62304;protein;1803;DPP4;Homo sapiens;283;Mass spectrometry
62305;protein;1808;DPYSL2;Homo sapiens;283;Mass spectrometry
62306;protein;1829;DSG2;Homo sapiens;283;Mass spectrometry
62307;protein;1830;DSG3;Homo sapiens;283;Mass spectrometry
62308;protein;1832;DSP;Homo sapiens;283;Mass spectrometry
62309;protein;191;AHCY;Homo sapiens;283;Mass spectrometry
62310;protein;1915;EEF1A1;Homo sapiens;283;Mass spectrometry
62311;protein;1937;EEF1G;Homo sapiens;283;Mass spectrometry
62312;protein;1938;EEF2;Homo sapiens;283;Mass spectrometry
62313;protein;1968;EIF2S3;Homo sapiens;283;Mass spectrometry
62314;protein;197;AHSG;Homo sapiens;283;Mass spectrometry
62315;protein;1973;EIF4A1;Homo sapiens;283;Mass spectrometry
62316;protein;1992;SERPINB1;Homo sapiens;283;Mass spectrometry
62317;protein;2;A2M;Homo sapiens;283;Mass spectrometry
62318;protein;2023;ENO1;Homo sapiens;283;Mass spectrometry
62319;protein;203068;TUBB;Homo sapiens;283;Mass spectrometry
62320;protein;2037;EPB41L2;Homo sapiens;283;Mass spectrometry
62321;protein;2058;EPRS;Homo sapiens;283;Mass spectrometry
62322;protein;2059;EPS8;Homo sapiens;283;Mass spectrometry
62323;protein;213;ALB;Homo sapiens;283;Mass spectrometry
62324;protein;2147;F2;Homo sapiens;283;Mass spectrometry
62325;protein;2171;FABP5;Homo sapiens;283;Mass spectrometry
62326;protein;2194;FASN;Homo sapiens;283;Mass spectrometry
62327;protein;226;ALDOA;Homo sapiens;283;Mass spectrometry
62328;protein;22820;COPG1;Homo sapiens;283;Mass spectrometry
62329;protein;22948;CCT5;Homo sapiens;283;Mass spectrometry
62330;protein;22977;AKR7A3;Homo sapiens;283;Mass spectrometry
62331;protein;23020;SNRNP200;Homo sapiens;283;Mass spectrometry
62332;protein;2319;FLOT2;Homo sapiens;283;Mass spectrometry
62333;protein;23191;CYFIP1;Homo sapiens;283;Mass spectrometry
62334;protein;2335;FN1;Homo sapiens;283;Mass spectrometry
62335;protein;23446;SLC44A1;Homo sapiens;283;Mass spectrometry
62336;protein;23450;SF3B3;Homo sapiens;283;Mass spectrometry
62337;protein;23451;SF3B1;Homo sapiens;283;Mass spectrometry
62338;protein;23549;DNPEP;Homo sapiens;283;Mass spectrometry
62339;protein;23670;TMEM2;Homo sapiens;283;Mass spectrometry
62340;protein;2547;XRCC6;Homo sapiens;283;Mass spectrometry
62341;protein;255738;PCSK9;Homo sapiens;283;Mass spectrometry
62342;protein;2597;GAPDH;Homo sapiens;283;Mass spectrometry
62343;protein;26;AOC1;Homo sapiens;283;Mass spectrometry
62344;protein;26007;TKFC;Homo sapiens;283;Mass spectrometry
62345;protein;2665;GDI2;Homo sapiens;283;Mass spectrometry
62346;protein;2673;GFPT1;Homo sapiens;283;Mass spectrometry
62347;protein;2678;GGT1;Homo sapiens;283;Mass spectrometry
62348;protein;26986;PABPC1;Homo sapiens;283;Mass spectrometry
62349;protein;27111;SDCBP2;Homo sapiens;283;Mass spectrometry
62350;protein;27161;AGO2;Homo sapiens;283;Mass spectrometry
62351;protein;2773;GNAI3;Homo sapiens;283;Mass spectrometry
62352;protein;2778;GNAS;Homo sapiens;283;Mass spectrometry
62353;protein;2783;GNB2;Homo sapiens;283;Mass spectrometry
62354;protein;2806;GOT2;Homo sapiens;283;Mass spectrometry
62355;protein;2821;GPI;Homo sapiens;283;Mass spectrometry
62356;protein;2877;GPX2;Homo sapiens;283;Mass spectrometry
62357;protein;290;ANPEP;Homo sapiens;283;Mass spectrometry
62358;protein;2923;PDIA3;Homo sapiens;283;Mass spectrometry
62359;protein;3005;H1F0;Homo sapiens;283;Mass spectrometry
62360;protein;3006;HIST1H1C;Homo sapiens;283;Mass spectrometry
62361;protein;3008;HIST1H1E;Homo sapiens;283;Mass spectrometry
62362;protein;3009;HIST1H1B;Homo sapiens;283;Mass spectrometry
62363;protein;3013;HIST1H2AD;Homo sapiens;283;Mass spectrometry
62364;protein;3017;HIST1H2BD;Homo sapiens;283;Mass spectrometry
62365;protein;302;ANXA2;Homo sapiens;283;Mass spectrometry
62366;protein;3039;HBA1;Homo sapiens;283;Mass spectrometry
62367;protein;3040;HBA2;Homo sapiens;283;Mass spectrometry
62368;protein;3068;HDGF;Homo sapiens;283;Mass spectrometry
62369;protein;307;ANXA4;Homo sapiens;283;Mass spectrometry
62370;protein;308;ANXA5;Homo sapiens;283;Mass spectrometry
62371;protein;30844;EHD4;Homo sapiens;283;Mass spectrometry
62372;protein;311;ANXA11;Homo sapiens;283;Mass spectrometry
62373;protein;312;ANXA13;Homo sapiens;283;Mass spectrometry
62374;protein;3146;HMGB1;Homo sapiens;283;Mass spectrometry
62375;protein;3148;HMGB2;Homo sapiens;283;Mass spectrometry
62376;protein;317772;HIST2H2AB;Homo sapiens;283;Mass spectrometry
